ID,RiskScore
369,56.56875660460652
370,36.71737194369799
371,26.50082190228164
372,34.63322416900164
373,70.53815669757131
374,51.9099561230874
375,38.15554766327273
376,25.3963690640144
377,62.92302956710939
378,62.826661701707174
379,67.92092409526505
380,34.898604412982266
381,31.47553067399588
382,64.38322340043936
383,66.26354713523118
384,39.83234092767023
385,60.14334631889332
386,26.412558191514307
387,41.30511444175472
388,54.679335834751974
389,31.801853893907534
390,70.40612959440226
391,66.98696647070504
392,63.092223115384854
393,40.08750809556236
394,75.54804457161926
395,69.869200170168
396,33.41706138849643
397,28.76545702876602
398,68.07718232432782
399,34.297878310928866
400,43.836696429177756
401,70.400417310715
402,26.635744572766573
403,66.53035195217535
404,73.4696252073855
405,51.94541820583348
406,28.57282275368349
407,64.57571443858805
408,39.8879295106447
409,33.09958146041786
410,38.13918124373035
411,39.344398435848305
412,36.21659720725315
413,39.52581316909649
414,62.4487043861133
415,51.20934820509493
416,41.956786001079976
417,39.24982089397711
418,27.85917583073936
419,40.56910057078587
420,21.85649808985325
421,43.00149845856279
422,33.108557814747
423,52.515975870515724
424,26.139800826326773
425,47.016042001009865
426,31.931199656690495
427,33.45611974337415
428,50.239847472073
429,33.573745550780686
430,62.905160894352335
431,34.72360311277477
432,70.80305538095334
433,61.91964757199211
434,69.7011417848397
435,57.2244984903263
436,29.36780147834904
437,73.06623035189202
438,42.69761552333813
439,45.92289417042677
440,70.00136919139537
441,27.669940519083237
442,69.5879665538664
443,66.34232929023065
444,64.01711374058104
445,69.32695688423465
446,71.33354129962719
447,51.92223712565079
448,53.28414500773286
449,72.15703671262507
450,62.51687447707059
451,74.10030042704172
452,27.094880549829274
453,54.198726702464064
454,62.132558523648186
455,46.42668485119104
456,45.44419504635049
457,51.82170006674474
458,41.016889668014514
459,55.85565057430179
460,36.54372564352571
461,35.40713894273401
462,28.17638914755866
463,45.45045871704345
464,26.100807949798547
465,56.59836579686556
466,25.87556249907767
467,64.58880335436972
468,42.65563763427866
469,73.82135183420145
470,55.194856281938584
471,67.22633726154369
472,33.74906088768214
473,33.32105086137748
474,28.141204212315394
475,72.0653528954691
476,26.958980759676095
477,73.42982792216911
478,29.331008818288296
479,60.44735722870646
480,58.26857876608348
481,42.30394952205343
482,70.17181309303128
483,39.60654866942953
484,33.417031578591775
485,60.95164922389965
486,66.63429244286468
487,36.81302180644993
488,73.07599283177599
489,24.474365660034657
490,69.89176780201464
491,36.75178085540997
492,67.24489044355533
493,31.746217564068264
494,69.48370637382016
495,36.22791476012644
496,78.2488561690841
497,71.12761502370608
498,38.678996328604256
499,31.362108172406607
500,58.83505028437155
501,46.54692561212667
502,69.330485345356
503,28.602036089713323
504,41.85996390979923
505,48.47920589380751
506,40.11049723966359
507,70.24711635977185
508,29.114901781787232
509,75.02998663034175
510,36.4070990252672
511,65.9453109524029
512,28.122277947824053
513,79.72298720368221
514,65.43375354963628
515,36.464644435767674
516,44.261554452138206
517,50.92192853110988
518,41.53696482040495
519,49.297920621822655
520,65.48487125963445
521,70.49884948918285
522,71.12159325447415
523,28.6724945901857
524,33.383562690747084
525,70.44204183512339
526,43.2383377631535
527,54.672157340490095
528,23.32796448438696
529,38.663469275011245
530,31.527168345620616
531,27.609568287230587
532,34.23000317939619
533,60.38723176849776
534,52.586346078305965
535,30.894193889207983
536,53.82207293964759
537,73.86441914215708
538,67.95920180622028
539,74.64634267598159
540,67.76540341520644
541,39.018206367872175
542,75.39690933852154
543,47.522254390907484
544,64.71943010680621
545,72.75665860896073
546,68.59844533908566
547,65.85597367002943
548,65.80226901015868
549,56.638936649959504
550,41.09428232201812
551,33.29395178742415
552,52.145296306741564
553,32.71540269792391
554,74.25781153258633
555,45.33612367212746
556,36.79674903348061
557,37.07835513690172
558,72.26464227729487
559,41.66662937593745
560,35.64323582230014
561,67.87077591947667
562,70.19318415589333
563,66.86558811683709
564,32.838322499704155
565,69.95507674951898
566,60.89028406515938
567,42.36010728566264
568,56.94825007012167
569,37.62619122065403
570,72.8105702116833
571,28.50625239572841
572,75.46039219078784
573,54.20156150463674
574,47.17789362860446
575,40.398226299647334
576,38.36917199161221
577,26.35734811329725
578,55.52103124790526
579,29.56666007587425
580,30.68864238987431
581,29.718874015172172
582,73.60922980262167
583,38.60842950669999
584,39.1555596325206
585,32.696379326578615
586,70.91553293172873
587,42.11933335441307
588,47.7370235814006
589,30.793038662551638
590,67.6688848742168
591,46.899237286457804
592,76.46064465879881
593,59.69966111103036
594,69.21426441275679
595,33.846784311116394
596,65.76921086698921
597,38.697579219542895
598,46.131753321182195
599,56.07386255845976
600,35.9869936519844
601,67.65595883150374
602,61.26477250969181
603,67.43460061666588
604,66.42176009646207
605,37.26764817054368
606,38.17390322973657
607,65.82130035123245
608,32.74287781808896
609,27.416433741501667
610,62.05696820354969
611,46.73953127488082
612,35.38319392267508
613,38.75576586941307
614,34.36200186785953
615,39.579605784460696
616,31.502262817189365
617,28.007663687573366
618,55.443118481967204
619,33.39048150524126
620,34.96752349149358
621,54.013747920880114
622,69.11700943279463
623,60.10926124684576
624,35.33807315168131
625,78.14055782393764
626,49.44388885539388
627,67.44166980177627
628,78.69992530797472
629,34.6027707295657
630,38.13190645962011
631,40.30717304003882
632,74.81669403966914
633,34.95144911571748
634,32.86899016060212
635,42.60672822375438
636,35.48115873832923
637,65.68724388104654
638,32.94404814732814
639,75.91818406452954
640,70.2354674922195
641,43.23480508603832
642,38.037072323367966
643,68.97320038871314
644,60.78811294145635
645,29.173073189077495
646,70.10817307796634
647,61.858129123710086
648,52.23610150880147
649,79.71650089393174
650,29.20195992227567
651,28.138379040491284
652,19.757380572470932
653,35.691389328660904
654,31.305024150930024
655,42.32471578891274
656,29.431971918431955
657,73.80411695938339
658,36.73062925341341
659,42.14230118786057
660,41.104705536015906
661,21.105732889111234
662,28.47931524037505
663,34.246741070628126
664,39.97332987406374
665,75.7064509905164
666,28.974373443512775
667,42.45282959955597
668,65.82711238358242
669,32.55459132000264
670,29.96414872706638
671,28.19288323656162
672,19.851038121744054
673,37.15617445581918
674,35.7813197123803
675,69.8660069060941
676,51.4787685563802
677,33.25985004831401
678,40.9048998249629
679,76.11192060063209
680,70.93013152172234
681,43.10397917709795
682,38.739441304978236
683,56.553532995951834
684,29.534417247472888
685,46.70395065419407
686,69.15686252531296
687,35.80104833948851
688,77.57229256240402
689,59.4906611308394
690,36.041154848550164
691,62.885520039418694
692,70.7185685887065
693,34.555259977377276
694,26.896283705692188
695,71.97473303871358
696,51.223066904273196
697,70.85538550811603
698,73.5451178692004
699,34.117938477199466
700,54.50094322671082
701,38.62129878888185
702,28.670203411374544
703,34.6847117686431
704,28.703016106625437
705,25.763617023149322
706,50.547847453148336
707,69.65691969366186
708,55.901888179259835
709,46.67094445821886
710,61.53348802514024
711,55.16649198980313
712,33.246129812991434
713,70.04064713734067
714,74.54753221433184
715,17.75858140313799
716,31.73840621798759
717,65.41067404882942
718,38.7733253772228
719,45.84470046413737
720,60.89047251195928
721,64.71468741084932
722,30.339079538261196
723,30.287254208940304
724,58.345936414626436
725,44.80283388799232
726,33.86458549022706
727,64.12778020218973
728,73.12249714291433
729,31.920604601358043
730,30.080263275789793
731,46.637875299288844
732,32.05410025071268
733,44.03614583286948
734,42.87732629233556
735,30.197298238905013
736,64.34593760832838
737,41.39060847300895
738,43.16638697463386
739,27.888200872676745
740,30.705338558040776
741,65.48136373899806
742,53.38088168996378
743,38.11838109211431
744,31.18063851193363
745,48.098284681507344
746,58.4898339515087
747,59.66111222142523
748,32.45203925837917
749,43.863026220735186
750,68.854380964064
751,40.66150996233002
752,83.5565006566318
753,41.38426030831618
754,36.56992466173491
755,42.88382919050386
756,23.109167622817836
757,74.16554231979374
758,66.49101111721606
759,55.18784308216097
760,29.619184165999457
761,42.05453246904349
762,56.383860283796274
763,41.93381640277596
764,74.16134964092916
765,70.74688772309915
766,29.69534042336753
767,91.5005054595031
768,34.359881723158814
769,38.399381232623014
770,31.32254903177469
771,72.06825987783373
772,63.139140431484165
773,25.901745204005024
774,32.5093293870361
775,43.738688051546205
776,38.31070598166664
777,30.735720504332427
778,35.0393893191886
779,35.27815200527547
780,44.86585950936164
781,49.84247646995576
782,71.18865699282712
783,74.64142968480098
784,37.297446536272844
785,30.167183579796767
786,53.319100126252735
787,69.454851952094
788,63.94743458086074
789,46.25447193293
790,64.97313283543757
791,30.95209047535427
792,32.336333435759826
793,32.715356738499594
794,73.57622983296226
795,38.585547391470264
796,50.18667332279669
797,31.937960921318833
798,69.56416222210626
799,71.9142288924547
800,67.61218458101818
801,52.53710396175591
802,26.678094241354938
803,52.58236827862968
804,70.26481085496857
805,71.87222360288327
806,64.45576271121584
807,57.31226277751635
808,66.80241281396806
809,48.213741874057675
810,74.11916286418064
811,49.21596550148233
812,28.675368555666136
813,73.83508488889693
814,48.31299716257853
815,74.5966192915463
816,23.73383926286619
817,46.51960256409065
818,70.18233875291837
819,34.64625799694326
820,37.18609838695143
821,47.85076358052295
822,47.482274467261
823,63.901881640505906
824,75.53970420360478
825,84.75915032583349
826,57.39373657034656
827,43.90103956922765
828,26.31331521111445
829,38.64277170071528
830,33.10331868319502
831,65.31689126624411
832,45.87523656663908
833,48.67695398139208
834,33.555441784153714
835,61.10472608537264
836,28.97165899528755
837,33.24097875756276
838,33.536276125425026
839,52.88089276778035
840,66.98306282276204
841,70.89064701293107
842,60.87744129804516
843,55.89678212462567
844,84.57805580481457
845,36.41529215405605
846,47.48062381740486
847,29.8103263805171
848,67.70766462582434
849,46.74308516201666
850,29.876729189391156
851,57.7864664982941
852,49.0477359370112
853,31.856720994635683
854,32.33326513292694
855,30.996965588846383
856,60.16191547552461
857,25.74444820425878
858,32.34961794451219
859,63.729674398450435
860,31.71784736110365
861,39.49498872103408
862,52.47749888492765
863,27.509793569512304
864,31.046007810749963
865,44.21759073025964
866,77.66695921126994
867,32.94740045678493
868,43.44952184612178
869,64.61806707880335
870,26.643882948229137
871,30.055743899070222
872,58.343899230758765
873,47.602369798575275
874,19.492739859035986
875,68.14358782169855
876,27.390995764607858
877,35.229660300340775
878,39.42733062253835
879,23.24094898726774
880,31.253105523475945
881,28.63899524793948
882,75.18278061173837
883,36.16895229911297
884,48.24249410732602
885,26.676798103997555
886,54.05487096864223
887,45.484297297497314
888,73.72593052122167
889,61.99100015532354
890,30.869401799360208
891,30.31977920084433
892,75.7842779851081
893,29.892142574719465
894,37.73152593335268
895,19.936772958918176
896,54.749636300630954
897,43.39659514380308
898,42.76858199379169
899,70.82364580861247
900,27.44449647894059
901,68.7082342961037
902,75.85441677216393
903,75.02609270266117
904,56.401917146632954
905,77.94495392986192
906,47.879748015872075
907,70.8839733698362
908,49.2897505363965
909,53.055618887844965
910,48.430342980696196
911,73.96043228598957
912,70.87001316386294
913,68.78086065821797
914,32.23789651878154
915,44.18182308801666
916,56.67356030643431
917,49.82606276013394
918,27.342067262554018
919,36.19656065077551
920,26.78404906032387
921,32.201360584049944
922,46.63933293318741
923,35.206709894371286
924,68.93222828480059
925,78.94001391622962
926,55.86236625230561
927,42.70951636324381
928,36.84749446305331
929,29.588712645363263
930,37.2988341161322
931,32.86157491735518
932,30.02288676019759
933,56.7976833791942
934,31.127464904587352
935,45.76300986725607
936,68.91837794390625
937,23.35854633291902
938,64.6997817914666
939,54.13528093168651
940,65.63825581915648
941,40.727035464254556
942,47.47262589122609
943,62.41550747600977
944,28.65755955334972
945,70.69510605890181
946,39.72057265169586
947,57.43409641973666
948,53.33948466718047
949,45.55153959539645
950,27.665893551259234
951,47.49112374617842
952,50.15539708743708
953,53.896079778313094
954,43.63348604025258
955,88.716918541075
956,64.14572996114251
957,42.95193170717411
958,49.57286207590083
959,30.378042163283826
960,35.10334109953161
961,45.5466445964348
962,31.9612993746806
963,67.60939059357969
964,50.89433750808563
965,38.46325183599305
966,31.05171564905843
967,68.0542854714696
968,27.69096136049066
969,25.11274547013691
970,62.365849798832194
971,33.836457827381906
972,31.429415634910697
973,34.77186832613292
974,37.03839168859972
975,34.15547392120491
976,55.582044406702046
977,69.40037439220553
978,69.25917309552342
979,27.17715947941501
980,45.36872171338721
981,36.27065449778401
982,69.2056929844902
983,31.008017143972875
984,49.92627167116479
985,41.99906848416783
986,29.728497112846355
987,78.70115994801455
988,27.9148261229799
989,73.07648205859067
990,39.431872093395086
991,48.23592941770787
992,39.69918636219094
993,27.66966360992784
994,70.96184719877448
995,17.524174878005475
996,49.950165727787194
997,27.142938976469317
998,73.8196003992722
999,31.32274724240836
1000,31.056469249357438
1001,63.006455935375655
1002,35.410620520262356
1003,65.28216705169243
1004,62.09711124259955
1005,25.961501262774327
1006,71.8806142324492
1007,34.498527961408875
1008,56.84305013952017
1009,33.76133557700457
1010,79.9958342357214
1011,29.283521290967744
1012,30.45458880846587
1013,72.68091361974551
1014,54.040992473048625
1015,71.4418543802995
1016,39.36904481449665
1017,50.70717323714619
1018,31.060079565165122
1019,73.95543775874637
1020,28.54851054300116
1021,43.010327179850606
1022,43.02235141117965
1023,65.47070295875119
1024,65.33268444024243
1025,28.433430028299234
1026,31.93629528573629
1027,30.043835809995077
1028,20.434397593578133
1029,31.040404892686873
1030,62.2170438085419
1031,36.54880034289186
1032,40.17202254041009
1033,30.298665638651045
1034,27.3678026227852
1035,68.00629209688337
1036,75.25912911693943
1037,68.3863306213765
1038,53.252114227165634
1039,64.29745198596721
1040,53.83388113315537
1041,26.478959367842773
1042,69.10804402774403
1043,68.63908285472993
1044,23.498833347250667
1045,68.6951873584124
1046,25.521674262039458
1047,33.47977711377828
1048,39.66111474620281
1049,31.629590528158406
1050,32.6048635836015
1051,71.49715628817711
1052,42.96343113559951
1053,50.72151236046184
1054,67.24725177180207
1055,38.9979832875103
1056,34.18505797246114
1057,32.80085331842713
1058,53.977724578680615
1059,32.84231169619196
1060,64.9073216535729
1061,54.06343874222565
1062,65.02493192860976
1063,56.981640241318956
1064,44.549405708492074
1065,52.47383293670229
1066,49.99000729769014
1067,49.94275256541566
1068,32.9981703977405
1069,39.48928091668058
1070,43.10761132809105
1071,23.88337109853546
1072,41.844562915893704
1073,33.68722250703948
1074,60.96035683375645
1075,35.38309400522873
1076,71.78788369717577
1077,42.58746216643594
1078,63.3985230128658
1079,50.805189192520984
1080,29.4206905600623
1081,31.351402564222745
1082,32.03985035961204
1083,70.40374900905178
1084,55.6576947666544
1085,26.821441701445032
1086,35.789558006138364
1087,61.8725167934191
1088,30.305869855463843
1089,43.047620875058065
1090,31.6102102806852
1091,73.92172517847513
1092,70.05395033778238
1093,25.21827830129461
1094,33.43928277120948
1095,78.45995212040319
1096,35.42575238897913
1097,71.44820546790676
1098,67.211060451221
1099,76.02511281423884
1100,26.650836686862803
1101,25.711380649781315
1102,55.53461002839456
1103,30.27365216539565
1104,62.50680688839267
1105,36.51282167350867
1106,63.827685079606695
1107,58.044521593493876
1108,24.984306270096422
1109,54.16464297119843
1110,54.112008715813595
1111,51.38677384839978
1112,52.93014153654723
1113,34.35373995474123
1114,63.86718066975073
1115,61.72116328477399
1116,51.767885877680634
1117,37.78741831861477
1118,61.02203938027124
1119,37.74307176171287
1120,35.71975460636395
1121,31.251161667484514
1122,32.33002123449291
1123,37.72282923777484
1124,63.56841914637129
1125,23.24927291355789
1126,59.48374440783656
1127,48.48016605533533
1128,44.058146134956765
1129,39.98701239724587
1130,64.42714713005442
1131,78.30108780404326
1132,37.81339478302074
1133,37.748739861035304
1134,65.89761838172434
1135,52.277017598143026
1136,46.94094925762648
1137,53.873209852103535
1138,53.79420357000977
1139,47.22959509014604
1140,50.05932570007231
1141,44.123833516895665
1142,71.95023417347588
1143,23.91755891505914
1144,64.23246169932503
1145,72.1837750481419
1146,37.364828133572274
1147,45.19376679005775
1148,34.111590045537504
1149,68.45062234150502
1150,29.30933543903918
1151,37.35207042567445
1152,30.927967998453024
1153,58.479212556964484
1154,33.234984571840386
1155,35.43516681781317
1156,30.899349124735902
1157,73.74573491543646
1158,62.13569803468463
1159,65.94366714335496
1160,28.908992307848493
1161,63.78084695441389
1162,70.37987357153541
1163,27.640423193628266
1164,73.01164578473156
1165,63.91804747080611
1166,68.88150288187279
1167,66.85564382251933
1168,34.91317355560734
1169,50.96067054103487
1170,24.0269216277174
1171,71.14358293828506
1172,30.786912959250643
1173,57.46801266561199
1174,57.28420813914757
1175,45.814108394718424
1176,55.552429870501015
1177,63.0435920848148
1178,39.18907137100143
1179,30.73938036696215
1180,38.24492467261371
1181,64.60959819641226
1182,52.697322890300654
1183,31.950150809473506
1184,39.44550092676705
1185,40.90196215935501
1186,63.59095664146116
1187,48.972506734460104
1188,23.342184511424286
1189,28.817324995975454
1190,29.39917214396365
1191,57.11054696889683
1192,47.170436275443215
1193,34.548211631163255
1194,39.49898337834932
1195,40.530556982980436
1196,35.17640740654521
1197,72.12981489876847
1198,30.296755041943968
1199,52.01219210389707
1200,66.2888202550566
1201,34.79314465894557
1202,74.96839865511114
1203,53.038456184899225
1204,69.04273541952492
1205,31.423342391208546
1206,33.58681907671185
1207,63.858209215708015
1208,49.11640032509615
1209,61.278877974245276
1210,50.66705775346073
1211,42.583701106401975
1212,83.47970647859088
1213,51.284905132936395
1214,69.84813338893369
1215,63.9652954438374
1216,26.527721815046693
1217,51.88864300396143
1218,29.562512740949856
1219,62.73452712140504
1220,38.10934725705988
1221,42.32960730118153
1222,39.6544303870117
1223,37.35787665435932
1224,31.909069335946153
1225,58.060058297880744
1226,73.35649707713799
1227,56.79622460835097
1228,37.601982871855704
1229,71.78767560948467
1230,42.5936494858514
1231,27.688462419673943
1232,44.466525955452774
1233,57.92210185794212
1234,64.68841090425842
1235,44.21879450465113
1236,76.359280897276
1237,53.8827409228178
1238,51.10628038847752
1239,33.52480133729505
1240,32.04085766157887
1241,66.18459938237518
1242,35.3355576601885
1243,32.34991004304114
1244,49.41537881580768
1245,50.68229541403532
1246,71.65169311268156
1247,50.75415284936453
1248,73.47840153443488
1249,26.76668186056326
1250,46.24309558614312
1251,26.436177423657895
1252,30.76218874839507
1253,28.001247106335697
1254,74.91428899864464
1255,53.99883765105018
1256,42.79992811033931
1257,75.5452442204379
1258,68.4390657766764
1259,72.28136197838715
1260,61.21577691152591
1261,31.654603013248575
1262,29.004480319217933
1263,75.30711961975234
1264,25.704900778902825
1265,59.88825805502213
1266,33.07419670436616
1267,65.87551875713484
1268,37.213837120944945
1269,66.86557781833574
1270,35.31094257222153
1271,38.41034526319214
1272,40.142578096880946
1273,42.4485038385846
1274,67.59371824462066
1275,70.92419246134126
1276,60.69528108879187
1277,36.05679379049731
1278,41.776709216512806
1279,30.098766076708042
1280,70.79851862251734
1281,61.44081109322417
1282,53.78903172464154
1283,30.924792999051775
1284,69.6933167402563
1285,77.63388110847727
1286,38.53055696620569
1287,40.71743551622321
1288,60.316319440245735
1289,65.41882572850956
1290,33.06231882326503
1291,77.08013760317921
1292,52.831004630407136
1293,30.876139869163204
1294,44.88762630031858
1295,69.13355182706024
1296,31.845545421301843
1297,37.28819181194019
1298,36.17477486692164
1299,45.27675402157504
1300,39.2402407961983
1301,79.8679633752562
1302,67.67428979810764
1303,64.48855546825618
1304,68.53526352780305
1305,40.317890878152795
1306,75.63682670445007
1307,25.912321816313895
1308,53.4513998855338
1309,34.0346377078332
1310,47.26811475512687
1311,55.77131629398184
1312,67.66041216175871
1313,37.12481072829904
1314,28.900357329723406
1315,30.97483399805008
1316,31.674459813366436
1317,55.10095790522019
1318,32.884290505655166
1319,36.27618318342781
1320,50.37958207449171
1321,34.43404597310336
1322,69.38211323056318
1323,69.42763878646578
1324,52.25907173705705
1325,67.11222916174485
1326,34.21574235608914
1327,26.632609227691635
1328,74.4655688117205
1329,38.34213754979034
1330,64.83673779500981
1331,44.78589072720022
1332,26.611600456134052
1333,33.922907159486044
1334,73.48390179465315
1335,69.76168027548023
1336,73.80496635756163
1337,29.869539778689514
1338,48.75046047644521
1339,53.674147555232544
1340,29.174996263718967
1341,28.49877394911571
1342,32.20584958473305
1343,33.34394553417731
1344,31.21977343359551
1345,32.838377380660816
1346,49.20510396971971
1347,29.530891813375785
1348,66.47275074074284
1349,59.067208960183926
1350,38.51901266640705
1351,59.65303691700512
1352,27.100881714381604
1353,74.28354295459707
1354,69.36873533596562
1355,33.87286200856424
1356,60.370179446517135
1357,30.285934899141846
1358,27.374258886936786
1359,34.172513660531095
1360,48.94157983294605
1361,67.51225002928048
1362,40.33088554422446
